time(msec),fuel_pressure(psi),chamber_pressure(psi),oxygen_pressure(psi),loadcell(lbs)
2748850,0,0,0,0
2748900,0,0,0,0
2748950,0,4,0,0
2749000,0,0,0,0
2749050,0,2,0,0
2749100,0,0,0,0
2749150,0,2,0,0
2749200,0,4,0,0
2749250,0,8,0,0
2749300,0,0,0,0
2749350,0,0,0,0
2749400,0,0,0,0
2749450,0,0,0,0
2749500,0,0,0,0
2749550,0,0,0,0
2749600,0,0,0,0
2749650,0,0,0,0
2749700,0,2,0,0
2749750,0,0,0,0
2749800,0,0,0,0
2749850,0,0,0,0
2749900,0,0,0,0
2749951,0,0,0,0
2750000,0,0,0,0
2750050,0,0,0,0
2750100,0,0,0,0
2750150,0,0,4,0
2750200,0,0,0,0
2750250,0,0,0,0
2750300,2,0,0,0
2750350,0,0,0,0
2750400,0,0,0,0
2750450,0,0,0,0
2750500,0,0,0,0
2750550,0,4,0,0
2750600,0,0,0,0
2750650,0,0,0,0
2750700,0,4,0,0
2750750,0,8,0,0
2750800,0,6,0,0
2750850,0,2,0,0
2750900,0,6,0,0
2750950,0,2,0,0
2751000,0,2,0,0
2751050,0,0,0,0
2751100,0,0,0,0
2751150,2,0,0,0
2751200,0,0,0,0
2751250,0,0,0,0
2751300,0,0,0,0
2751350,0,0,0,0
2751400,0,0,0,0
2751450,0,0,0,0
2751500,0,0,0,0
2751550,0,0,0,0
2751600,0,0,0,0
2751650,0,0,0,0
2751700,0,0,0,0
2751750,0,0,0,0
2751800,0,2,0,0
2751850,0,0,2,0
2751900,0,0,0,0
2751950,0,0,0,0
2752000,0,0,0,0
2752050,0,0,0,0
2752100,0,0,0,0
2752150,0,0,0,0
2752200,0,0,0,0
2752250,0,0,0,0
2752300,0,0,0,0
2752350,0,2,0,0
2752400,0,0,0,0
2752450,0,0,0,0
2752500,0,2,0,0
2752550,0,0,0,0
2752600,0,8,0,0
2752650,0,6,0,0
2752700,0,2,0,0
2752750,0,0,0,0
2752800,0,0,0,0
2752850,0,0,0,0
2752900,0,0,0,0
2752950,0,0,0,0
2753000,0,0,0,0
2753050,0,0,0,0
2753100,0,0,0,0
2753150,0,0,0,0
2753200,0,0,2,0
2753250,0,0,2,0
2753300,0,0,0,0
2753350,0,0,0,0
2753400,0,0,0,0
2753450,0,0,0,0
2753500,0,0,0,0
2753550,0,0,0,0
2753600,0,0,0,0
2753650,0,0,0,0
2753700,0,0,0,0
2753750,0,0,0,0
2753800,6,0,0,0
2753850,0,0,0,0
2753900,0,0,0,0
2753950,0,0,0,0
2754000,0,0,0,0
2754050,0,0,0,0
2754100,0,0,2,0
2754150,0,0,0,0
2754200,0,0,0,0
2754250,0,2,0,0
2754300,0,0,0,0
2754350,0,0,0,0
2754400,0,0,0,0
2754450,0,2,0,0
2754500,0,4,0,0
2754550,0,8,0,0
2754600,2,8,0,0
2754650,0,4,0,0
2754700,0,0,0,0
2754750,0,2,0,0
2754800,0,0,0,0
2754850,0,0,0,0
2754900,0,0,0,0
2754950,0,0,0,0
2755000,0,0,0,0
2755050,2,0,0,0
2755100,0,0,0,0
2755150,0,0,0,0
2755200,0,0,0,0
2755250,0,0,0,0
2755300,0,0,0,0
2755350,0,0,0,0
2755400,0,0,0,0
2755450,0,0,0,0
2755500,0,0,0,0
2755550,0,0,0,0
2755600,0,0,0,0
2755650,0,0,0,0
2755700,0,0,0,0
2755750,0,0,2,0
2755800,0,0,0,0
2755850,0,0,0,0
2755900,0,0,0,0
2755950,0,0,0,0
2756000,0,0,0,0
2756050,0,0,0,0
2756100,0,0,0,0
2756150,0,0,0,0
2756200,0,0,0,0
2756250,0,6,0,0
2756300,0,0,0,0
2756350,0,0,2,0
2756400,0,6,0,0
2756450,0,0,0,0
2756501,0,2,0,0
2756550,0,2,0,0
2756600,2,0,0,0
2756650,0,0,0,0
2756700,0,0,0,0
2756750,0,0,0,0
2756800,2,0,0,0
2756850,0,0,0,0
2756900,0,0,2,0
2756950,0,0,0,0
2757000,0,0,0,0
2757050,0,0,0,0
2757100,0,0,0,0
2757150,0,0,0,0
2757201,0,0,0,0
2757250,0,0,0,0
2757300,0,0,0,0
2757350,0,0,0,0
2757400,0,0,0,0
2757450,0,0,0,0
2757500,0,0,0,0
2757550,0,0,0,0
2757600,0,0,0,0
2757650,0,0,0,0
2757700,0,0,4,0
2757750,0,0,0,0
2757800,0,0,0,0
2757850,0,0,0,0
2757900,0,0,0,0
2757950,0,0,0,0
2758000,2,0,0,0
2758050,0,0,2,0
2758100,0,0,0,0
2758150,0,2,0,0
2758200,0,2,0,0
2758250,0,6,0,0
2758300,2,4,0,0
2758350,0,2,0,0
2758400,0,2,0,0
2758450,0,6,0,0
2758500,0,0,0,0
2758550,0,4,0,0
2758600,0,6,2,0
2758650,0,2,0,0
2758700,0,0,0,0
2758750,0,0,0,0
2758800,2,0,0,0
2758850,0,0,0,0
2758900,0,0,0,0
2758950,0,0,0,0
2759000,0,0,0,0
2759050,0,0,0,0
2759100,0,0,0,0
2759150,0,0,2,0
2759200,0,0,0,0
2759250,0,0,0,0
2759300,4,0,0,0
2759350,0,0,0,0
2759400,0,0,0,0
2759450,0,0,0,0
2759500,0,0,0,0
2759550,0,0,0,0
2759600,0,0,0,0
2759650,0,0,0,0
2759700,0,0,2,0
2759750,0,0,0,0
2759800,0,0,0,0
2759850,0,0,0,0
2759900,0,0,0,0
2759950,0,0,0,0
2760000,0,0,0,0
2760050,0,0,0,0
2760100,2,2,0,0
2760150,0,0,0,0
2760200,0,0,0,0
2760250,0,4,0,0
2760300,0,2,0,0
2760350,2,6,0,0
2760400,0,0,0,0
2760450,2,2,0,0
2760500,0,0,0,0
2760550,0,0,0,0
2760600,0,0,0,0
2760650,0,0,0,0
2760700,0,0,0,0
2760750,0,0,0,0
2760800,0,0,0,0
2760850,2,0,0,0
2760900,0,0,0,0
2760950,0,0,0,0
2761000,0,0,0,0
2761050,0,0,0,0
2761100,0,0,0,0
2761150,0,0,0,0
2761200,0,0,0,0
2761250,0,0,0,0
2761300,0,0,0,0
